equipo,year,pts,pj,pg,pe,pp,gf,gc
"Independiente","Fuerza Amarilla SC","2","0","2019"
"Macará","Emelec","2","1","2019"
"Barcelona SC","CD America de Quito","4","0","2019"
"Técnico Universitario","LDU de Quito","0","2","2019"
"El Nacional","Universidad Católica","0","1","2019"
"River Plate Ecuador","Mushuc Runa SC","4","2","2019"
"Aucas","CD Olmedo","1","0","2019"
"Delfin SC","Deportivo Cuenca","2","0","2019"
"Universidad Católica","Macará","1","3","2019"
"Emelec","Independiente","1","3","2019"
"CD Olmedo","El Nacional","0","2","2019"
"Deportivo Cuenca","Aucas","1","2","2019"
"Fuerza Amarilla SC","Técnico Universitario","2","2","2019"
"CD America de Quito","River Plate Ecuador","3","0","2019"
"LDU de Quito","Barcelona SC","2","0","2019"
"Barcelona SC","Fuerza Amarilla SC","2","1","2019"
"El Nacional","Emelec","1","0","2019"
"River Plate Ecuador","CD Olmedo","3","0","2019"
"Aucas","LDU de Quito","2","1","2019"
"Técnico Universitario","Deportivo Cuenca","1","2","2019"
"Delfin SC","Universidad Católica","2","1","2019"
"Independiente","Mushuc Runa SC","2","3","2019"
"Macará","CD America de Quito","1","0","2019"
"CD Olmedo","Técnico Universitario","0","2","2019"
"Emelec","Delfin SC","0","1","2019"
"LDU de Quito","Macará","1","1","2019"
"Universidad Católica","Barcelona SC","2","1","2019"
"Fuerza Amarilla SC","River Plate Ecuador","0","1","2019"
"CD America de Quito","Independiente","1","1","2019"
"Mushuc Runa SC","Aucas","1","2","2019"
"Deportivo Cuenca","El Nacional","2","2","2019"
"Macará","CD Olmedo","1","1","2019"
"Fuerza Amarilla SC","Universidad Católica","1","2","2019"
"El Nacional","Mushuc Runa SC","2","0","2019"
"Técnico Universitario","Emelec","2","2","2019"
"Barcelona SC","Independiente","4","1","2019"
"River Plate Ecuador","LDU de Quito","1","0","2019"
"Aucas","Delfin SC","4","2","2019"
"Macará","Técnico Universitario","2","0","2019"
"Mushuc Runa SC","Barcelona SC","5","1","2019"
"Universidad Católica","Aucas","1","1","2019"
"Independiente","River Plate Ecuador","2","2","2019"
"CD Olmedo","Fuerza Amarilla SC","1","0","2019"
"Delfin SC","El Nacional","1","1","2019"
"Emelec","Deportivo Cuenca","0","1","2019"
"LDU de Quito","CD America de Quito","1","0","2019"
"CD America de Quito","CD Olmedo","1","1","2019"
"River Plate Ecuador","Delfin SC","1","3","2019"
"LDU de Quito","Universidad Católica","1","5","2019"
"Técnico Universitario","Independiente","1","1","2019"
"Aucas","El Nacional","0","0","2019"
"Barcelona SC","Macará","1","2","2019"
"Deportivo Cuenca","Mushuc Runa SC","3","1","2019"
"Fuerza Amarilla SC","Emelec","1","4","2019"
"Emelec","Aucas","2","1","2019"
"CD Olmedo","LDU de Quito","0","2","2019"
"Delfin SC","Fuerza Amarilla SC","1","0","2019"
"El Nacional","Barcelona SC","1","0","2019"
"Mushuc Runa SC","CD America de Quito","2","1","2019"
"Universidad Católica","Técnico Universitario","6","2","2019"
"Independiente","Deportivo Cuenca","2","0","2019"
"Deportivo Cuenca","River Plate Ecuador","2","0","2019"
"Aucas","Técnico Universitario","1","0","2019"
"El Nacional","Macará","1","2","2019"
"Delfin SC","Independiente","0","1","2019"
"Mushuc Runa SC","Emelec","0","2","2019"
"Barcelona SC","CD Olmedo","2","0","2019"
"Universidad Católica","CD America de Quito","1","0","2019"
"Fuerza Amarilla SC","LDU de Quito","1","1","2019"
"River Plate Ecuador","Aucas","1","1","2019"
"CD Olmedo","Mushuc Runa SC","1","1","2019"
"CD America de Quito","Delfin SC","1","1","2019"
"Técnico Universitario","Barcelona SC","0","3","2019"
"LDU de Quito","Deportivo Cuenca","2","2","2019"
"Emelec","Universidad Católica","1","0","2019"
"Independiente","El Nacional","1","0","2019"
"Macará","Fuerza Amarilla SC","5","1","2019"
"Universidad Católica","CD Olmedo","2","0","2019"
"Emelec","Barcelona SC","0","1","2019"
"Mushuc Runa SC","Técnico Universitario","3","4","2019"
"El Nacional","River Plate Ecuador","2","1","2019"
"Delfin SC","LDU de Quito","2","1","2019"
"Aucas","Independiente","2","1","2019"
"Fuerza Amarilla SC","CD America de Quito","3","0","2019"
"Deportivo Cuenca","Macará","1","2","2019"
"CD America de Quito","El Nacional","1","3","2019"
"Barcelona SC","River Plate Ecuador","1","0","2019"
"Técnico Universitario","Delfin SC","1","2","2019"
"Universidad Católica","Mushuc Runa SC","1","0","2019"
"LDU de Quito","Independiente","1","1","2019"
"Fuerza Amarilla SC","Deportivo Cuenca","2","2","2019"
"CD Olmedo","Emelec","3","1","2019"
"Macará","Aucas","3","0","2019"
"Delfin SC","Macará","1","1","2019"
"Mushuc Runa SC","LDU de Quito","0","4","2019"
"River Plate Ecuador","Técnico Universitario","3","1","2019"
"Aucas","Barcelona SC","3","4","2019"
"Deportivo Cuenca","Universidad Católica","1","2","2019"
"Independiente","CD Olmedo","2","1","2019"
"El Nacional","Fuerza Amarilla SC","3","0","2019"
"Técnico Universitario","El Nacional","0","2","2019"
"Macará","Independiente","1","1","2019"
"Fuerza Amarilla SC","Mushuc Runa SC","1","2","2019"
"LDU de Quito","Emelec","2","1","2019"
"Barcelona SC","Delfin SC","3","1","2019"
"CD America de Quito","Aucas","1","1","2019"
"Universidad Católica","River Plate Ecuador","1","0","2019"
"CD Olmedo","Deportivo Cuenca","2","1","2019"
"Aucas","Fuerza Amarilla SC","2","1","2019"
"River Plate Ecuador","Emelec","1","0","2019"
"Independiente","Universidad Católica","2","1","2019"
"El Nacional","LDU de Quito","2","2","2019"
"Técnico Universitario","CD America de Quito","3","2","2019"
"Delfin SC","CD Olmedo","4","0","2019"
"Macará","Mushuc Runa SC","1","1","2019"
"Barcelona SC","Deportivo Cuenca","6","2","2019"
"CD Olmedo","Aucas","2","1","2019"
"Universidad Católica","El Nacional","3","1","2019"
"Fuerza Amarilla SC","Independiente","0","1","2019"
"Emelec","Macará","1","0","2019"
"Deportivo Cuenca","Delfin SC","2","3","2019"
"CD America de Quito","Barcelona SC","2","2","2019"
"LDU de Quito","Técnico Universitario","0","0","2019"
"Mushuc Runa SC","River Plate Ecuador","3","2","2019"
"River Plate Ecuador","CD America de Quito","1","1","2019"
"Técnico Universitario","Fuerza Amarilla SC","2","1","2019"
"Delfin SC","Mushuc Runa SC","1","0","2019"
"El Nacional","CD Olmedo","1","1","2019"
"Barcelona SC","LDU de Quito","1","1","2019"
"Independiente","Emelec","1","0","2019"
"Macará","Universidad Católica","1","0","2019"
"Aucas","Deportivo Cuenca","1","0","2019"
"Deportivo Cuenca","Técnico Universitario","4","3","2019"
"Emelec","El Nacional","2","1","2019"
"CD America de Quito","Macará","0","1","2019"
"LDU de Quito","Aucas","0","1","2019"
"Universidad Católica","Delfin SC","2","1","2019"
"CD Olmedo","River Plate Ecuador","1","1","2019"
"Mushuc Runa SC","Independiente","0","2","2019"
"El Nacional","Deportivo Cuenca","1","1","2019"
"Delfin SC","Emelec","0","0","2019"
"Barcelona SC","Universidad Católica","1","2","2019"
"Independiente","CD America de Quito","0","0","2019"
"River Plate Ecuador","Fuerza Amarilla SC","1","1","2019"
"Aucas","Mushuc Runa SC","1","1","2019"
"Técnico Universitario","CD Olmedo","0","3","2019"
"Macará","LDU de Quito","3","0","2019"
"Universidad Católica","Fuerza Amarilla SC","6","0","2019"
"CD Olmedo","Macará","0","2","2019"
"Mushuc Runa SC","El Nacional","0","1","2019"
"Emelec","Técnico Universitario","1","0","2019"
"Independiente","Barcelona SC","3","0","2019"
"Deportivo Cuenca","CD America de Quito","2","0","2019"
"Delfin SC","Aucas","4","2","2019"
"LDU de Quito","River Plate Ecuador","4","0","2019"
"River Plate Ecuador","Independiente","0","1","2019"
"El Nacional","Delfin SC","0","1","2019"
"Aucas","Universidad Católica","3","1","2019"
"Barcelona SC","Mushuc Runa SC","2","0","2019"
"Técnico Universitario","Macará","0","2","2019"
"CD America de Quito","LDU de Quito","0","1","2019"
"Deportivo Cuenca","Emelec","1","0","2019"
"Fuerza Amarilla SC","CD Olmedo","1","4","2019"
"Independiente","Técnico Universitario","1","0","2019"
"Delfin SC","River Plate Ecuador","0","1","2019"
"Mushuc Runa SC","Deportivo Cuenca","1","1","2019"
"Macará","Barcelona SC","0","0","2019"
"Emelec","Fuerza Amarilla SC","1","2","2019"
"CD Olmedo","CD America de Quito","1","0","2019"
"Universidad Católica","LDU de Quito","0","0","2019"
"El Nacional","Aucas","1","3","2019"
"CD America de Quito","Mushuc Runa SC","0","1","2019"
"Aucas","Emelec","0","2","2019"
"Deportivo Cuenca","Independiente","3","2","2019"
"Barcelona SC","El Nacional","5","2","2019"
"Fuerza Amarilla SC","Delfin SC","0","2","2019"
"River Plate Ecuador","Macará","1","1","2019"
"LDU de Quito","CD Olmedo","3","2","2019"
"Emelec","LDU de Quito","1","1","2018"
"LDU de Quito","Delfin SC","0","0","2018"
"Independiente","Macará","0","1","2018"
"Deportivo Cuenca","Aucas","0","1","2018"
"El Nacional","Barcelona SC","0","0","2018"
"Técnico Universitario","Emelec","1","2","2018"
"River Plate Ecuador","Universidad Católica","2","1","2018"
"Barcelona SC","Técnico Universitario","2","1","2018"
"Universidad Católica","Deportivo Cuenca","1","2","2018"
"Delfin SC","El Nacional","5","1","2018"
"Emelec","LDU de Quito","0","0","2018"
"Aucas","Independiente","1","1","2018"
"Macará","River Plate Ecuador","6","1","2018"
"El Nacional","Técnico Universitario","1","2","2018"
"Emelec","Independiente","0","0","2018"
"Barcelona SC","Deportivo Cuenca","2","1","2018"
"Macará","Universidad Católica","1","2","2018"
"Delfin SC","River Plate Ecuador","3","0","2018"
"Aucas","LDU de Quito","1","3","2018"
"Independiente","Barcelona SC","1","0","2018"
"River Plate Ecuador","Emelec","1","4","2018"
"Deportivo Cuenca","Macará","1","1","2018"
"LDU de Quito","El Nacional","4","0","2018"
"Técnico Universitario","Delfin SC","2","1","2018"
"Universidad Católica","Aucas","0","2","2018"
"River Plate Ecuador","El Nacional","1","0","2018"
"Universidad Católica","Barcelona SC","2","2","2018"
"Deportivo Cuenca","Emelec","0","2","2018"
"Aucas","Macará","2","1","2018"
"Independiente","Delfin SC","3","1","2018"
"Técnico Universitario","LDU de Quito","2","1","2018"
"LDU de Quito","River Plate Ecuador","4","1","2018"
"Técnico Universitario","Macará","0","1","2018"
"El Nacional","Independiente","1","1","2018"
"Barcelona SC","Aucas","3","1","2018"
"Emelec","Universidad Católica","3","1","2018"
"Delfin SC","Deportivo Cuenca","3","0","2018"
"Independiente","River Plate Ecuador","4","0","2018"
"Aucas","Emelec","0","1","2018"
"Independiente","LDU de Quito","1","1","2018"
"Macará","Barcelona SC","1","0","2018"
"River Plate Ecuador","Técnico Universitario","2","3","2018"
"Deportivo Cuenca","El Nacional","2","0","2018"
"Universidad Católica","Delfin SC","2","2","2018"
"Técnico Universitario","Independiente","0","2","2018"
"Delfin SC","Aucas","1","0","2018"
"LDU de Quito","Deportivo Cuenca","1","0","2018"
"Emelec","Macará","3","1","2018"
"River Plate Ecuador","Barcelona SC","3","4","2018"
"Barcelona SC","Emelec","1","0","2018"
"Deportivo Cuenca","Técnico Universitario","1","3","2018"
"Universidad Católica","LDU de Quito","0","1","2018"
"Macará","Delfin SC","1","1","2018"
"Aucas","El Nacional","3","2","2018"
"River Plate Ecuador","Deportivo Cuenca","1","1","2018"
"Independiente","Universidad Católica","1","3","2018"
"Delfin SC","Barcelona SC","1","0","2018"
"LDU de Quito","Macará","0","0","2018"
"Técnico Universitario","Aucas","3","0","2018"
"El Nacional","Emelec","1","1","2018"
"LDU de Quito","Universidad Católica","1","0","2018"
"River Plate Ecuador","Independiente","1","2","2018"
"Macará","El Nacional","2","2","2018"
"Universidad Católica","Técnico Universitario","2","0","2018"
"Emelec","Delfin SC","1","1","2018"
"Barcelona SC","LDU de Quito","1","1","2018"
"Deportivo Cuenca","Independiente","0","1","2018"
"Aucas","River Plate Ecuador","1","0","2018"
"Técnico Universitario","Universidad Católica","4","5","2018"
"Delfin SC","Emelec","2","1","2018"
"LDU de Quito","Barcelona SC","0","0","2018"
"Independiente","Deportivo Cuenca","2","3","2018"
"River Plate Ecuador","Aucas","0","2","2018"
"El Nacional","Macará","1","2","2018"
"Universidad Católica","Independiente","1","2","2018"
"Deportivo Cuenca","River Plate Ecuador","0","0","2018"
"Barcelona SC","Delfin SC","2","2","2018"
"Emelec","El Nacional","3","1","2018"
"Aucas","Técnico Universitario","3","0","2018"
"Macará","LDU de Quito","3","2","2018"
"Emelec","Barcelona SC","2","0","2018"
"Delfin SC","Macará","0","0","2018"
"El Nacional","Aucas","1","2","2018"
"Técnico Universitario","Deportivo Cuenca","1","2","2018"
"Independiente","Técnico Universitario","1","1","2018"
"Aucas","Delfin SC","2","0","2018"
"Macará","Emelec","1","1","2018"
"Deportivo Cuenca","LDU de Quito","2","2","2018"
"Universidad Católica","El Nacional","1","2","2018"
"Barcelona SC","Macará","1","1","2018"
"El Nacional","Deportivo Cuenca","3","1","2018"
"Emelec","Aucas","2","0","2018"
"Técnico Universitario","River Plate Ecuador","3","2","2018"
"Delfin SC","Universidad Católica","1","2","2018"
"LDU de Quito","Independiente","1","0","2018"
"Deportivo Cuenca","Delfin SC","0","1","2018"
"Independiente","El Nacional","4","2","2018"
"Aucas","Barcelona SC","0","0","2018"
"Universidad Católica","Emelec","1","0","2018"
"River Plate Ecuador","LDU de Quito","1","4","2018"
"El Nacional","River Plate Ecuador","1","1","2018"
"Emelec","Deportivo Cuenca","1","0","2018"
"Barcelona SC","Universidad Católica","2","0","2018"
"Delfin SC","Independiente","1","1","2018"
"Macará","Aucas","2","1","2018"
"LDU de Quito","Técnico Universitario","1","1","2018"
"LDU de Quito","Aucas","1","1","2018"
"River Plate Ecuador","Delfin SC","0","2","2018"
"Deportivo Cuenca","Barcelona SC","1","1","2018"
"Independiente","Emelec","3","1","2018"
"Técnico Universitario","El Nacional","1","3","2018"
"Universidad Católica","Macará","0","1","2018"
"Macará","Deportivo Cuenca","2","1","2018"
"Barcelona SC","Independiente","2","0","2018"
"Delfin SC","Técnico Universitario","1","1","2018"
"Aucas","Universidad Católica","0","1","2018"
"Emelec","River Plate Ecuador","3","0","2018"
"El Nacional","LDU de Quito","2","2","2018"
"Técnico Universitario","Barcelona SC","1","2","2018"
"LDU de Quito","Emelec","2","1","2018"
"El Nacional","Delfin SC","3","3","2018"
"Deportivo Cuenca","Universidad Católica","2","1","2018"
"River Plate Ecuador","Macará","1","1","2018"
"Universidad Católica","River Plate Ecuador","0","0","2018"
"Barcelona SC","El Nacional","3","1","2018"
"Emelec","Técnico Universitario","3","0","2018"
"Aucas","Deportivo Cuenca","1","3","2018"
"Delfin SC","LDU de Quito","2","0","2018"
"Macará","Independiente","2","1","2018"
"Técnico Universitario","River Plate Ecuador","1","0","2018"
"Universidad Católica","Barcelona SC","2","3","2018"
"Emelec","El Nacional","1","0","2018"
"LDU de Quito","Deportivo Cuenca","0","2","2018"
"Delfin SC","Aucas","1","1","2018"
"Independiente","Macará","2","0","2018"
"Aucas","Independiente","3","1","2018"
"Barcelona SC","Técnico Universitario","2","0","2018"
"El Nacional","Delfin SC","0","3","2018"
"Macará","Emelec","2","2","2018"
"Deportivo Cuenca","Universidad Católica","1","1","2018"
"River Plate Ecuador","LDU de Quito","0","0","2018"
"LDU de Quito","Universidad Católica","2","1","2018"
"Emelec","River Plate Ecuador","2","1","2018"
"Independiente","Barcelona SC","2","2","2018"
"Delfin SC","Macará","1","1","2018"
"Técnico Universitario","Deportivo Cuenca","0","1","2018"
"Barcelona SC","Delfin SC","5","1","2018"
"Universidad Católica","Técnico Universitario","4","0","2018"
"Macará","El Nacional","2","0","2018"
"Aucas","LDU de Quito","0","0","2018"
"Deportivo Cuenca","Emelec","2","0","2018"
"Independiente","Deportivo Cuenca","3","1","2018"
"Emelec","Universidad Católica","2","3","2018"
"Delfin SC","River Plate Ecuador","1","0","2018"
"El Nacional","Barcelona SC","2","2","2018"
"Técnico Universitario","LDU de Quito","0","1","2018"
"Aucas","Macará","0","1","2018"
"Universidad Católica","Independiente","1","1","2018"
"Barcelona SC","Aucas","1","1","2018"
"Técnico Universitario","Macará","0","2","2018"
"LDU de Quito","Emelec","1","1","2018"
"Deportivo Cuenca","Delfin SC","2","1","2018"
"River Plate Ecuador","El Nacional","2","1","2018"
"Delfin SC","Universidad Católica","5","2","2018"
"Macará","Barcelona SC","0","1","2018"
"Aucas","River Plate Ecuador","1","1","2018"
"El Nacional","Deportivo Cuenca","1","0","2018"
"Independiente","LDU de Quito","2","3","2018"
"LDU de Quito","Delfin SC","3","0","2018"
"Emelec","Barcelona SC","2","2","2018"
"Deportivo Cuenca","Aucas","1","1","2018"
"River Plate Ecuador","Macará","0","2","2018"
"Universidad Católica","El Nacional","1","1","2018"
"Delfin SC","Técnico Universitario","3","1","2018"
"El Nacional","LDU de Quito","2","1","2018"
"Barcelona SC","River Plate Ecuador","0","2","2018"
"Macará","Deportivo Cuenca","1","1","2018"
"Independiente","Emelec","0","2","2018"
"LDU de Quito","Macará","2","1","2018"
"Técnico Universitario","Aucas","0","1","2018"
"Independiente","El Nacional","0","1","2018"
"Deportivo Cuenca","Barcelona SC","0","1","2018"
"Universidad Católica","River Plate Ecuador","2","1","2018"
"Emelec","Delfin SC","2","1","2018"
"El Nacional","Técnico Universitario","3","2","2018"
"Delfin SC","Independiente","2","1","2018"
"Aucas","Emelec","2","0","2018"
"River Plate Ecuador","Deportivo Cuenca","1","0","2018"
"Barcelona SC","LDU de Quito","0","1","2018"
"Emelec","Aucas","1","0","2018"
"Independiente","Delfin SC","0","1","2018"
"Técnico Universitario","El Nacional","2","2","2018"
"LDU de Quito","Barcelona SC","2","1","2018"
"Universidad Católica","Macará","3","1","2018"
"Deportivo Cuenca","River Plate Ecuador","1","1","2018"
"Barcelona SC","Deportivo Cuenca","2","0","2018"
"Delfin SC","Emelec","3","1","2018"
"Macará","LDU de Quito","0","1","2018"
"El Nacional","Independiente","1","2","2018"
"Aucas","Técnico Universitario","1","1","2018"
"River Plate Ecuador","Universidad Católica","1","1","2018"
"Delfin SC","LDU de Quito","2","1","2018"
"River Plate Ecuador","Barcelona SC","0","1","2018"
"Emelec","Independiente","2","1","2018"
"LDU de Quito","El Nacional","1","0","2018"
"Técnico Universitario","Delfin SC","3","2","2018"
"Universidad Católica","Aucas","2","0","2018"
"Macará","River Plate Ecuador","2","0","2018"
"Independiente","Técnico Universitario","3","0","2018"
"Aucas","Deportivo Cuenca","4","0","2018"
"El Nacional","Universidad Católica","0","0","2018"
"Barcelona SC","Macará","4","1","2018"
"River Plate Ecuador","Aucas","2","2","2018"
"Técnico Universitario","Emelec","1","1","2018"
"LDU de Quito","Independiente","2","1","2018"
"Deportivo Cuenca","El Nacional","0","0","2018"
"Universidad Católica","Delfin SC","3","1","2018"
"Aucas","Barcelona SC","1","1","2018"
"Macará","Técnico Universitario","1","1","2018"
"Delfin SC","Deportivo Cuenca","4","2","2018"
"El Nacional","River Plate Ecuador","3","1","2018"
"Emelec","LDU de Quito","0","1","2018"
"Independiente","Universidad Católica","2","1","2018"
"Universidad Católica","Emelec","2","0","2018"
"Barcelona SC","El Nacional","5","1","2018"
"River Plate Ecuador","Delfin SC","0","1","2018"
"LDU de Quito","Técnico Universitario","4","0","2018"
"Macará","Aucas","1","1","2018"
"Deportivo Cuenca","Independiente","1","2","2018"
"Delfin SC","Barcelona SC","0","1","2018"
"Técnico Universitario","Universidad Católica","0","2","2018"
"Emelec","Deportivo Cuenca","4","1","2018"
"Independiente","River Plate Ecuador","1","1","2018"
"Macará","Delfin SC","2","1","2018"
"River Plate Ecuador","Emelec","0","3","2018"
"Universidad Católica","LDU de Quito","1","2","2018"
"Deportivo Cuenca","Técnico Universitario","1","1","2018"
"Aucas","El Nacional","3","0","2018"
"Barcelona SC","Independiente","0","0","2018"
"LDU de Quito","River Plate Ecuador","2","1","2018"
"Delfin SC","El Nacional","1","3","2018"
"Técnico Universitario","Barcelona SC","0","1","2018"
"Emelec","Macará","2","0","2018"
"Independiente","Aucas","1","0","2018"
"Universidad Católica","Deportivo Cuenca","3","1","2018"
"Deportivo Cuenca","LDU de Quito","2","1","2018"
"Aucas","Delfin SC","0","0","2018"
"Macará","Independiente","1","3","2018"
"Barcelona SC","Universidad Católica","3","2","2018"
"El Nacional","Emelec","1","2","2018"
"Emelec","Delfin SC","4","2","2017"
"River Plate Ecuador","Deportivo Cuenca","0","1","2017"
"Independiente","Universidad Católica","2","0","2017"
"Delfin SC","Fuerza Amarilla SC","3","0","2017"
"Barcelona SC","Macará","0","1","2017"
"El Nacional","Emelec","3","1","2017"
"LDU de Quito","Clan Juvenil","6","3","2017"
"Macará","Independiente","0","0","2017"
"Fuerza Amarilla SC","Barcelona SC","0","2","2017"
"Universidad Católica","Delfin SC","2","0","2017"
"Clan Juvenil","El Nacional","2","2","2017"
"Deportivo Cuenca","LDU de Quito","1","3","2017"
"Emelec","River Plate Ecuador","2","0","2017"
"El Nacional","Universidad Católica","3","1","2017"
"Delfin SC","Macará","1","1","2017"
"Barcelona SC","Deportivo Cuenca","3","0","2017"
"LDU de Quito","Emelec","2","4","2017"
"Fuerza Amarilla SC","Clan Juvenil","3","2","2017"
"Independiente","River Plate Ecuador","4","1","2017"
"Universidad Católica","Barcelona SC","1","2","2017"
"Macará","Fuerza Amarilla SC","1","0","2017"
"Emelec","Independiente","2","1","2017"
"River Plate Ecuador","LDU de Quito","1","0","2017"
"Clan Juvenil","Delfin SC","3","3","2017"
"Deportivo Cuenca","El Nacional","1","2","2017"
"Emelec","Barcelona SC","3","0","2017"
"Delfin SC","Deportivo Cuenca","0","0","2017"
"Independiente","LDU de Quito","1","3","2017"
"Macará","Universidad Católica","2","1","2017"
"Barcelona SC","Clan Juvenil","2","1","2017"
"El Nacional","River Plate Ecuador","1","0","2017"
"Fuerza Amarilla SC","Emelec","0","3","2017"
"Barcelona SC","Emelec","0","0","2017"
"River Plate Ecuador","Barcelona SC","1","2","2017"
"LDU de Quito","El Nacional","0","3","2017"
"Emelec","Delfin SC","0","0","2017"
"Universidad Católica","Fuerza Amarilla SC","2","0","2017"
"Deportivo Cuenca","Independiente","1","0","2017"
"Clan Juvenil","Macará","1","0","2017"
"Delfin SC","River Plate Ecuador","2","0","2017"
"Universidad Católica","Clan Juvenil","2","0","2017"
"Macará","Emelec","1","0","2017"
"Barcelona SC","LDU de Quito","2","0","2017"
"Fuerza Amarilla SC","Deportivo Cuenca","2","0","2017"
"Independiente","El Nacional","2","2","2017"
"Deportivo Cuenca","Macará","0","1","2017"
"El Nacional","Barcelona SC","3","3","2017"
"Emelec","Universidad Católica","2","0","2017"
"River Plate Ecuador","Clan Juvenil","0","0","2017"
"Independiente","Fuerza Amarilla SC","6","0","2017"
"LDU de Quito","Delfin SC","5","2","2017"
"Deportivo Cuenca","Clan Juvenil","3","0","2017"
"River Plate Ecuador","Universidad Católica","2","1","2017"
"LDU de Quito","Fuerza Amarilla SC","3","1","2017"
"Independiente","Delfin SC","2","2","2017"
"Clan Juvenil","Emelec","1","2","2017"
"Macará","LDU de Quito","1","1","2017"
"Delfin SC","El Nacional","2","1","2017"
"Universidad Católica","Deportivo Cuenca","2","2","2017"
"Barcelona SC","Independiente","1","1","2017"
"Fuerza Amarilla SC","River Plate Ecuador","0","3","2017"
"El Nacional","Macará","1","0","2017"
"Fuerza Amarilla SC","LDU de Quito","1","1","2017"
"Universidad Católica","LDU de Quito","2","3","2017"
"Macará","River Plate Ecuador","0","1","2017"
"Emelec","Deportivo Cuenca","1","0","2017"
"Delfin SC","Barcelona SC","1","1","2017"
"Clan Juvenil","Independiente","2","4","2017"
"Fuerza Amarilla SC","El Nacional","1","0","2017"
"Barcelona SC","Delfin SC","1","1","2017"
"LDU de Quito","Universidad Católica","3","0","2017"
"Deportivo Cuenca","Emelec","0","2","2017"
"El Nacional","Fuerza Amarilla SC","6","0","2017"
"River Plate Ecuador","Macará","0","3","2017"
"Independiente","Clan Juvenil","2","1","2017"
"Delfin SC","Independiente","2","0","2017"
"Clan Juvenil","Deportivo Cuenca","2","2","2017"
"Macará","El Nacional","3","2","2017"
"Universidad Católica","River Plate Ecuador","0","0","2017"
"Deportivo Cuenca","Universidad Católica","3","1","2017"
"El Nacional","Delfin SC","1","0","2017"
"Emelec","Clan Juvenil","5","1","2017"
"River Plate Ecuador","Fuerza Amarilla SC","0","2","2017"
"LDU de Quito","Macará","2","0","2017"
"Independiente","Barcelona SC","2","2","2017"
"Delfin SC","LDU de Quito","1","0","2017"
"Universidad Católica","Emelec","3","1","2017"
"Macará","Deportivo Cuenca","1","1","2017"
"Fuerza Amarilla SC","Independiente","1","2","2017"
"Clan Juvenil","River Plate Ecuador","4","1","2017"
"Deportivo Cuenca","Fuerza Amarilla SC","2","1","2017"
"Emelec","Macará","2","1","2017"
"El Nacional","Independiente","1","1","2017"
"River Plate Ecuador","Delfin SC","0","0","2017"
"LDU de Quito","Barcelona SC","0","0","2017"
"Clan Juvenil","Universidad Católica","6","3","2017"
"Fuerza Amarilla SC","Universidad Católica","2","0","2017"
"Delfin SC","Emelec","2","1","2017"
"El Nacional","LDU de Quito","4","2","2017"
"Macará","Clan Juvenil","7","1","2017"
"Independiente","Deportivo Cuenca","2","3","2017"
"Emelec","Fuerza Amarilla SC","2","0","2017"
"Deportivo Cuenca","Delfin SC","1","1","2017"
"Clan Juvenil","Barcelona SC","0","2","2017"
"LDU de Quito","Independiente","3","1","2017"
"Universidad Católica","Macará","0","1","2017"
"River Plate Ecuador","El Nacional","2","2","2017"
"El Nacional","Deportivo Cuenca","0","1","2017"
"Fuerza Amarilla SC","Macará","2","2","2017"
"LDU de Quito","River Plate Ecuador","1","1","2017"
"Barcelona SC","Universidad Católica","0","1","2017"
"Delfin SC","Clan Juvenil","3","0","2017"
"Independiente","Emelec","2","1","2017"
"Macará","Delfin SC","0","0","2017"
"Deportivo Cuenca","Barcelona SC","1","0","2017"
"Emelec","LDU de Quito","2","1","2017"
"Universidad Católica","El Nacional","1","2","2017"
"Clan Juvenil","Fuerza Amarilla SC","1","0","2017"
"River Plate Ecuador","Independiente","1","2","2017"
"Barcelona SC","Fuerza Amarilla SC","2","0","2017"
"El Nacional","Clan Juvenil","4","0","2017"
"River Plate Ecuador","Emelec","1","1","2017"
"Independiente","Macará","1","1","2017"
"LDU de Quito","Deportivo Cuenca","2","1","2017"
"Delfin SC","Universidad Católica","2","0","2017"
"Fuerza Amarilla SC","Delfin SC","1","2","2017"
"Macará","Barcelona SC","1","0","2017"
"Emelec","El Nacional","2","1","2017"
"Deportivo Cuenca","River Plate Ecuador","3","0","2017"
"Universidad Católica","Independiente","0","3","2017"
"Barcelona SC","Deportivo Cuenca","1","0","2017"
"LDU de Quito","Clan Juvenil","5","0","2017"
"Universidad Católica","Emelec","1","1","2017"
"Fuerza Amarilla SC","Macará","1","1","2017"
"Independiente","El Nacional","0","2","2017"
"River Plate Ecuador","Delfin SC","1","0","2017"
"LDU de Quito","Universidad Católica","1","0","2017"
"Clan Juvenil","Universidad Católica","0","1","2017"
"Emelec","River Plate Ecuador","1","0","2017"
"Delfin SC","LDU de Quito","4","1","2017"
"Macará","Barcelona SC","2","1","2017"
"Barcelona SC","Emelec","2","1","2017"
"Macará","Clan Juvenil","2","2","2017"
"LDU de Quito","Emelec","1","1","2017"
"Universidad Católica","El Nacional","1","1","2017"
"Independiente","River Plate Ecuador","0","0","2017"
"Fuerza Amarilla SC","Deportivo Cuenca","0","0","2017"
"LDU de Quito","Barcelona SC","1","1","2017"
"Universidad Católica","River Plate Ecuador","4","0","2017"
"Macará","Emelec","4","3","2017"
"Clan Juvenil","Fuerza Amarilla SC","1","1","2017"
